L1,L2,L3,L4,L5,L6,Name,Display Code,UOM,Sub Reporting?,Account Description,L2 Description,Core,Core Extentension,WBS,P6 Cost Account,G/L,Cost Type PC,Cost Type Spectrum,Cost Category,Discipline,Cost Code,Description,Column1,Column2
733,30,10,00,00,C,Generators,733-30-1000-00-C,EA,"=IF([@L2]=""00"",""YES"",""NO"")",Install Electrical,Power Generation Equipment (non-thermal),,,,,,,,,,73330100000C,"Field installation labor for generator sets including setting, fuel connections, exhaust, and controls wiring.",,
733,30,20,00,00,C,Uninterruptible Power Supply,733-30-2000-00-C,EA,"=IF([@L2]=""00"",""YES"",""NO"")",Install Electrical,Power Generation Equipment (non-thermal),,,,,,,,,,73330200000C,"Field installation labor for UPS systems including rack mounting, battery connections, and transfer testing.",,
733,30,30,00,00,C,Solar,733-30-3000-00-C,KW,"=IF([@L2]=""00"",""YES"",""NO"")",Install Electrical,Power Generation Equipment (non-thermal),,,,,,,,,,73330300000C,"Field installation labor for photovoltaic solar systems including panel mounting, inverter installation, and wiring.",,
733,30,40,00,00,C,Battery Storage,733-30-4000-00-C,EA,"=IF([@L2]=""00"",""YES"",""NO"")",Install Electrical,Power Generation Equipment (non-thermal),,,,,,,,,,73330400000C,"Field installation labor for battery energy storage systems including rack assembly, module installation, and commissioning.",,
733,40,00,00,00,C,Lighting,733-40-0000-00-C,EA,"=IF([@L2]=""00"",""YES"",""NO"")",Install Electrical,Lighting,,,,,,,,,,73340000000C,"Field installation labor for lighting fixtures including mounting, conduit, wiring, and aim-and-focus.",,
733,50,00,00,00,C,Raceway,733-50-0000-00-C,LS,"=IF([@L2]=""00"",""YES"",""NO"")",Install Electrical,Raceway,,,,,,,,,,73350000000C,Summary of raceway field installation labor including conduit and cable tray.,,
733,50,10,00,00,C,Conduit,733-50-1000-00-C,LF,"=IF([@L2]=""00"",""YES"",""NO"")",Install Electrical,Raceway,,,,,,,,,,73350100000C,"Field installation labor for conduit systems including rigid, flexible, and non-metallic conduit installation.",,
733,50,20,00,00,C,Cable Tray,733-50-2000-00-C,LF,"=IF([@L2]=""00"",""YES"",""NO"")",Install Electrical,Raceway,,,,,,,,,,73350200000C,"Field installation labor for cable tray systems including hanging, splicing, and cover installation.",,
733,60,00,00,00,C,Cable & Terminations,733-60-0000-00-C,LS,"=IF([@L2]=""00"",""YES"",""NO"")",Install Electrical,Cable & Terminations,,,,,,,,,,73360000000C,Summary of cable pulling and termination field installation labor.,,
733,60,10,00,00,C,Power,733-60-1000-00-C,LF,"=IF([@L2]=""00"",""YES"",""NO"")",Install Electrical,Cable & Terminations,,,,,,,,,,73360100000C,"Field labor for pulling, routing, and terminating power cables including medium and low voltage.",,
733,60,20,00,00,C,Instrument,733-60-2000-00-C,LF,"=IF([@L2]=""00"",""YES"",""NO"")",Install Electrical,Cable & Terminations,,,,,,,,,,73360200000C,"Field labor for pulling, routing, and terminating instrument cables including shielded pairs.",,
733,60,30,00,00,C,Coaxial,733-60-3000-00-C,LF,"=IF([@L2]=""00"",""YES"",""NO"")",Install Electrical,Cable & Terminations,,,,,,,,,,73360300000C,"Field labor for pulling, routing, and terminating coaxial signal cables.",,
733,60,40,00,00,C,Fiberoptic,733-60-4000-00-C,LF,"=IF([@L2]=""00"",""YES"",""NO"")",Install Electrical,Cable & Terminations,,,,,,,,,,73360400000C,"Field labor for pulling, routing, and splicing fiber optic cables including OTDR testing.",,
733,70,00,00,00,C,Electrical Tracing,733-70-0000-00-C,LF,"=IF([@L2]=""00"",""YES"",""NO"")",Install Electrical,Electrical Tracing,,,,,,,,,,73370000000C,"Field installation labor for electrical heat tracing including cable attachment, splice kits, and end seals.",,
733,80,00,00,00,C,Grounding,733-80-0000-00-C,LF,"=IF([@L2]=""00"",""YES"",""NO"")",Install Electrical,Grounding,,,,,,,,,,73380000000C,"Field installation labor for grounding system including bare conductors, ground rods, and exothermic welds.",,
733,90,00,00,00,C,Lightning Protection,733-90-0000-00-C,LS,"=IF([@L2]=""00"",""YES"",""NO"")",Install Electrical,Lighting Protection,,,,,,,,,,73390000000C,"Field installation labor for lightning protection systems including air terminals, down conductors, and grounding.",,
800,00,00,00,00,0,Instrument & Controls,800-00-0000-00-0,LS,YES,I&C,Summary,,,,,,,,,,800000000000,"Top-level summary for all instrument and controls costs including materials, installation labor, and support.",,
831,00,00,00,00,M,I&C Field Materials,831-00-0000-00-M,LS,YES,Instrumentation Materials,Summary,03000000000I,,,,,,,,,83100000000M,"Summary of all I&C material costs including control systems, field instruments, analyzers, tubing, and supports.",,
832,00,00,00,00,0,I&C Field Support Labor,832-00-0000-00-0,HR,YES,Instrumentation Support Labor,Summary,05200000000L,,,,,,,,,832000000000,"Summary of all I&C field support labor costs including supervision, craft, quality control, and incidentals.",,
832,10,00,00,00,L,I&C Support,832-10-0000-00-L,HR,NO,Instrumentation Support Labor,I&C Support Labor,05200000000L,,,,,,,,,83210000000L,General support labor for I&C field installation including supervision and administrative personnel.,,
832,20,00,00,00,L,I&C General Foreman,832-20-0000-00-L,HR,NO,Instrumentation Support Labor,Supervision,05220000000L,,,,,,,,,83220000000L,General Foreman providing crew-level supervision of I&C field installation activities.,,
832,20,10,00,00,L,I&C Electrician,832-20-1000-00-L,HR,NO,Instrumentation Support Labor,Supervision,05220400000L,,,,,,,,,83220100000L,"Electrician craft labor for conduit installation, cable pulling, and field wiring of I&C systems.",,
832,20,15,00,00,L,I&C Instrument Tech,832-20-1500-00-L,HR,NO,Instrumentation Support Labor,Supervision,05220450000L,,,,,,,,,83220150000L,"Instrument technician craft labor for field mounting, wiring, calibration, and loop checking of instruments.",,
832,50,00,00,00,L,I&C Quality,832-50-0000-00-L,HR,NO,Instrumentation Support Labor,Quality,05250000000L,,,,,,,,,83250000000L,"Quality control and inspection labor for I&C installation including loop checks, calibration records, and documentation.",,
832,55,00,00,00,L,I&C Material Control,832-55-0000-00-L,HR,NO,Instrumentation Support Labor,Material Control,05255000000L,,,,,,,,,83255000000L,"Material control labor for receiving, tracking, and issuing I&C materials and instruments in the field.",,
832,55,30,00,00,L,I&C Unload & Handle,832-55-3000-00-L,HR,NO,Instrumentation Support Labor,Material Control,05255300000L,,,,,,,,,83255300000L,"Labor for unloading and handling I&C equipment, panels, and instruments at the installation site.",,
832,60,00,00,00,L,I&C Operators,832-60-0000-00-L,LS,NO,Instrumentation Support Labor,Operators,05260000000L,,,,,,,,,83260000000L,Equipment operators supporting I&C installation activities including crane and forklift operation.,,
832,65,00,00,00,L,I&C Site Support,832-65-0000-00-L,LS,NO,Instrumentation Support Labor,Site Support,05265000000L,,,,,,,,,83265000000L,"General site support for I&C field installation including utilities, housekeeping, and logistics.",,
832,65,59,00,00,L,I&C Scaffold,832-65-5900-00-L,HR,NO,Instrumentation Support Labor,Site Support,05265590000L,,,,,,,,,83265590000L,"Labor cost for scaffold erection and dismantling personnel building, modifying, and removing temporary access and work platforms throughout the site",,
832,70,00,00,00,L,I&C Work Gap Allowance,832-70-0000-00-L,HR,NO,Instrumentation Support Labor,WGA,05270000000L,,,,,,,,,83270000000L,Allowance for minor undefined scope gaps in I&C field installation not captured in the base estimate.,,
832,70,99,00,00,L,I&C Market Recovery,832-70-9900-00-L,LS,NO,Instrumentation Support Labor,WGA,05270990000L,,,,,,,,,83270990000L,Allowance for I&C labor and material market escalation above base estimate pricing.,,
832,75,00,00,00,0,I&C Employee Expenses,832-75-0000-00-0,LS,NO,Instrumentation Support Labor,Employee Expenses,052750000000,,,,,,,,,832750000000,"Reimbursable employee expenses including per diem, lodging, and travel for I&C field personnel.",,
832,80,00,00,00,0,I&C Equipment Costs,832-80-0000-00-0,LS,NO,Instrumentation Support Labor,Equipment Costs,052800000000,,,,,,,,,832800000000,Summary of Haskell-owned and consumable equipment costs for I&C field installation.,,
832,80,10,00,00,E,I&C Haskell Owned Equipment,832-80-1000-00-E,LS,NO,Instrumentation Support Labor,Equipment Costs,05280100000E,,,,,,,,,83280100000E,Haskell-owned equipment deployed for I&C installation including test equipment and specialty tools.,,
832,80,30,00,00,O,I&C Fuel,832-80-3000-00-O,LS,NO,,,,,,,,,,,,83280300000O,Fuel costs for instrumentation & controls construction equipment and vehicles.,,
832,85,00,00,00,O,I&C Consumables (used one time),832-85-0000-00-O,LS,NO,Instrumentation Support Labor,Consumables,05285000000O,,,,,,,,,83285000000O,"Single-use consumables for I&C installation including wire terminals, cable ties, heat shrink, and connectors.",,
832,90,00,00,00,O,I&C Small Tools,832-90-0000-00-O,LS,NO,Instrumentation Support Labor,Small Tools,05290000000O,,,,,,,,,83290000000O,Small hand tools and power tools used by electricians and instrument technicians during installation.,,
832,95,00,00,00,O,I&C Supplies (can be reused) / Services,832-95-0000-00-O,LS,NO,Instrumentation Support Labor,Supplies,05295000000O,,,,,,,,,83295000000O,Reusable supplies and miscellaneous services supporting I&C field installation.,,
833,00,00,00,00,L,I&C Install Labor,833-00-0000-00-L,LS,YES,Instrumentation Direct Labor,Summary,,,,,,,,,,83300000000L,Summary of all I&C direct field installation labor costs by system and instrument type.,,
833,10,00,00,00,L,Modules & Skids,833-10-0000-00-L,EA,NO,Instrumentation Direct Labor,Analyzer & Detector,,,,,,,,,,83310000000L,"Field installation labor for pre-assembled I&C modules and skid packages including setting, leveling, interconnecting wiring, and loop checks.",,
833,10,10,00,00,L,Continuous Emissions Monitoring (CEMS),833-10-1000-00-L,EA,NO,Instrumentation Direct Labor,Analyzer & Detector,,,,,,,,,,83310100000L,"Field installation labor for CEMS systems including probe installation, sample line routing, analyzer rack mounting, and calibration.",,
833,20,00,00,00,L,I&C Equipment,833-20-0000-00-L,EA,NO,Instrumentation Direct Labor,Analyzer & Detector,530000000000,,,,,,,,,83320000000L,Summary of all I&C equipment field installation labor.,,
833,20,10,00,00,L,Distributive Control System,833-20-1000-00-L,EA,NO,Instrumentation Direct Labor,Transmitters,530000000000,,,,,,,,,83320100000L,"Field installation labor for DCS including cabinet setting, field wiring terminations, I/O checkout, and system commissioning support.",,
833,20,20,00,00,L,SCADA,833-20-2000-00-L,EA,NO,Instrumentation Direct Labor,Flow Transmitters,530000000000,,,,,,,,,83320200000L,"Field installation labor for SCADA systems including RTU installation, communications wiring, server rack mounting, and system testing.",,
833,20,30,00,00,L,Programmable Logic Controller,833-20-3000-00-L,EA,NO,Instrumentation Direct Labor,Pressure Transmitters,530000000000,,,,,,,,,83320300000L,"Field installation labor for PLC systems including cabinet mounting, I/O wiring, field device terminations, and program checkout.",,
833,20,40,00,00,L,Human Management Interface,833-20-4000-00-L,EA,NO,Instrumentation Direct Labor,Pressure Transmitters,530000000000,,,,,,,,,83320400000L,"Field installation labor for HMI workstations and panels including mounting, network connections, and operator interface commissioning.",,
833,20,50,00,00,L,Paging System,833-20-5000-00-L,EA,NO,Instrumentation Direct Labor,Pressure Transmitters,530000000000,,,,,,,,,83320500000L,"Field installation labor for paging systems including speaker mounting, conduit/cable routing, amplifier installation, and system testing.",,
833,20,60,00,00,L,Phone System,833-20-6000-00-L,EA,NO,Instrumentation Direct Labor,Temperature Transmitters,530000000000,,,,,,,,,83320600000L,"Field installation labor for telephone systems including handset/intercom mounting, cable routing, and system commissioning.",,
833,20,70,00,00,L,Security,833-20-7000-00-L,EA,NO,Instrumentation Direct Labor,Level Transmitters,530000000000,,,,,,,,,83320700000L,"Field installation labor for security systems including camera mounting, card reader installation, cable routing, and system programming.",,
833,20,80,00,00,L,Audio Visual,833-20-8000-00-L,LS,NO,Instrumentation Direct Labor,Level Transmitters,530000000000,,,,,,,,,83320800000L,"Field installation labor for audio visual systems including display mounting, cable routing, and AV system commissioning.",,
833,20,90,00,00,L,Fire Detection,833-20-9000-00-L,EA,NO,Instrumentation Direct Labor,Level Transmitters,530000000000,,,,,,,,,83320900000L,"Field installation labor for fire detection systems including detector mounting, panel wiring, conduit, and functional testing.",,
833,30,00,00,00,L,Instrumentation,833-30-0000-00-L,LS,NO,Instrumentation Direct Labor,Level Transmitters,,,,,,,,,,83330000000L,Summary of all field instrumentation installation labor.,,
833,30,10,00,00,L,Analyzer & Detector,833-30-1000-00-L,EA,NO,Instrumentation Direct Labor,Level Transmitters,,,,,,,,,,83330100000L,Summary of analyzer and detector field installation labor.,,
833,30,10,10,00,L,CEMS Equipment,833-30-1010-00-L,EA,NO,Instrumentation Direct Labor,Level Transmitters,,,,,,,,,,83330101000L,"Field installation labor for CEMS analyzers including rack mounting, sample line connections, wiring, and initial calibration.",,
833,30,10,20,00,L,Detector,833-30-1020-00-L,EA,NO,Instrumentation Direct Labor,Level Transmitters,,,,,,,,,,83330102000L,Summary of process detector field installation labor.,,
833,30,10,30,00,L,Flame Detector,833-30-1030-00-L,EA,NO,Instrumentation Direct Labor,Level Transmitters,,,,,,,,,,83330103000L,"Field installation labor for flame detectors including mounting, wiring, alignment, and functional testing.",,
833,30,10,40,00,L,Gas Detector,833-30-1040-00-L,EA,NO,Instrumentation Direct Labor,Level Transmitters,,,,,,,,,,83330104000L,"Field installation labor for gas detectors including mounting, conduit/cable routing, wiring, and calibration.",,
833,30,10,50,00,L,Humidity Detector,833-30-1050-00-L,EA,NO,Instrumentation Direct Labor,Level Transmitters,,,,,,,,,,83330105000L,"Field installation labor for humidity detectors including mounting, wiring, and calibration.",,
833,30,20,00,00,L,Transmitter,833-30-2000-00-L,LS,NO,Instrumentation Direct Labor,Level Transmitters,,,,,,,,,,83330200000L,Summary of process transmitter field installation labor.,,
833,30,20,05,00,L,Flow Transmitter,833-30-2005-00-L,EA,NO,Instrumentation Direct Labor,Radar UT Transmitter,,,,,,,,,,83330200500L,"Field installation labor for flow transmitters including mounting, impulse line connections, wiring, and calibration.",,
833,30,20,10,00,L,Ultrasonic Flow Transmitter,833-30-2010-00-L,EA,NO,Instrumentation Direct Labor,Other Transmitter,,,,,,,,,,83330201000L,"Field installation labor for ultrasonic flow transmitters including mounting, transducer alignment, wiring, and calibration.",,
833,30,20,15,00,L,Level Transmitters,833-30-2015-00-L,LS,NO,Instrumentation Direct Labor,Switches,,,,,,,,,,83330201500L,Summary of level transmitter field installation labor.,,
833,30,20,20,00,L,Guided Wave Radar Level Transmitter,833-30-2020-00-L,EA,NO,Instrumentation Direct Labor,Switches,,,,,,,,,,83330202000L,"Field installation labor for guided wave radar level transmitters including nozzle mounting, probe insertion, wiring, and calibration.",,
833,30,20,25,00,L,Ultrasonic Level Transmitter,833-30-2025-00-L,EA,NO,Instrumentation Direct Labor,Switches,,,,,,,,,,83330202500L,"Field installation labor for ultrasonic level transmitters including mounting, aiming, wiring, and calibration.",,
833,30,20,30,00,L,Sonic/Capacitance Level Transmitter,833-30-2030-00-L,EA,NO,Instrumentation Direct Labor,Switches,,,,,,,,,,83330203000L,"Field installation labor for sonic/capacitance level transmitters including probe insertion, wiring, and calibration.",,
833,30,20,35,00,L,Float Level Transmitter,833-30-2035-00-L,EA,NO,Instrumentation Direct Labor,Switches,,,,,,,,,,83330203500L,"Field installation labor for float level transmitters including chamber or nozzle mounting, float installation, and calibration.",,
833,30,20,40,00,L,Vibrating Fork Level Transmitter,833-30-2040-00-L,EA,NO,Instrumentation Direct Labor,Meters,,,,,,,,,,83330204000L,"Field installation labor for vibrating fork level transmitters including nozzle mounting, wiring, and functional testing.",,
833,30,20,45,00,L,Mag Type Level Transmitter,833-30-2045-00-L,EA,NO,Instrumentation Direct Labor,Meters,,,,,,,,,,83330204500L,"Field installation labor for magnetic level transmitters including chamber installation, float insertion, wiring, and calibration.",,
833,30,20,50,00,L,Displacer Level Transmitter,833-30-2050-00-L,EA,NO,Instrumentation Direct Labor,Meters,,,,,,,,,,83330205000L,"Field installation labor for displacer level transmitters including torque tube chamber mounting, displacer hanging, wiring, and calibration.",,
833,30,20,55,00,L,DP Level Transmitter,833-30-2055-00-L,EA,NO,Instrumentation Direct Labor,Meters,,,,,,,,,,83330205500L,"Field installation labor for DP level transmitters including nozzle mounting, impulse line installation, wiring, and calibration.",,
833,30,20,60,00,L,DP Level Transmitter with Cap/Seal,833-30-2060-00-L,EA,NO,Instrumentation Direct Labor,Meters,,,,,,,,,,83330206000L,"Field installation labor for DP level transmitters with capillary/seal assemblies including nozzle mounting, capillary routing, wiring, and calibration.",,
833,30,20,65,00,L,Nuclear Level Transmitter and Element,833-30-2065-00-L,EA,NO,Instrumentation Direct Labor,Gauges,,,,,,,,,,83330206500L,"Field installation labor for nuclear level transmitters including source holder mounting, detector installation, wiring, shielding, and calibration.",,
833,30,20,70,00,L,Vibration Transmitter,833-30-2070-00-L,EA,NO,Instrumentation Direct Labor,Gauges,,,,,,,,,,83330207000L,"Field installation labor for vibration transmitters including probe mounting, cable routing, wiring, and calibration.",,
833,30,20,75,00,L,Pressure Transmitter,833-30-2075-00-L,EA,NO,Instrumentation Direct Labor,Gauges,,,,,,,,,,83330207500L,"Field installation labor for pressure transmitters including impulse line connections, mounting, wiring, and calibration.",,
833,30,20,80,00,L,Differential Pressure Transmitter,833-30-2080-00-L,EA,NO,Instrumentation Direct Labor,Gauges,,,,,,,,,,83330208000L,"Field installation labor for differential pressure transmitters including manifold/impulse line connections, mounting, wiring, and calibration.",,
833,30,20,85,00,L,Pressure Transmitter with Capillaries/Seal,833-30-2085-00-L,EA,NO,Instrumentation Direct Labor,Elements & Thermowells,,,,,,,,,,83330208500L,"Field installation labor for pressure transmitters with capillary/seal assemblies including nozzle mounting, capillary routing, wiring, and calibration.",,
833,30,20,90,00,L,Temperature Transmitter,833-30-2090-00-L,EA,NO,Instrumentation Direct Labor,Elements & Thermowells,,,,,,,,,,83330209000L,"Field installation labor for temperature transmitters including thermowell/element connection, head mounting, wiring, and calibration.",,
833,30,30,00,00,L,Switch,833-30-3000-00-L,LS,NO,Instrumentation Direct Labor,Elements & Thermowells,,,,,,,,,,83330300000L,Summary of process switch field installation labor.,,
833,30,30,10,00,L,Flow Switch,833-30-3010-00-L,EA,NO,Instrumentation Direct Labor,Elements & Thermowells,,,,,,,,,,83330301000L,"Field installation labor for flow switches including inline or insertion mounting, wiring, and functional testing.",,
833,30,30,20,00,L,Speed Switch,833-30-3020-00-L,EA,NO,Instrumentation Direct Labor,Elements & Thermowells,,,,,,,,,,83330302000L,"Field installation labor for speed switches including proximity probe or magnetic pickup mounting, wiring, and calibration.",,
833,30,40,00,00,L,Meter,833-30-4000-00-L,LS,NO,Instrumentation Direct Labor,Sights,,,,,,,,,,83330400000L,Summary of process meter and flow measurement field installation labor.,,
833,30,40,10,00,L,Flow Meter,833-30-4010-00-L,EA,NO,Instrumentation Direct Labor,Sights,,,,,,,,,,83330401000L,"Field installation labor for flow meters including inline installation, wiring, and calibration.",,
833,30,40,20,00,L,Rotameter,833-30-4020-00-L,EA,NO,Instrumentation Direct Labor,Sights,,,,,,,,,,83330402000L,"Field installation labor for rotameters including inline installation, alignment, and calibration.",,
833,30,40,30,00,L,Flow Orifice,833-30-4030-00-L,EA,NO,Instrumentation Direct Labor,Valves,,,,,,,,,,83330403000L,"Field installation labor for orifice plates including orifice flange pair installation, plate insertion, and impulse line connections.",,
833,30,50,00,00,L,Elements & Thermowells,833-30-5000-00-L,LS,NO,Instrumentation Direct Labor,Valves,,,,,,,,,,83330500000L,Summary of primary element and thermowell field installation labor.,,
833,30,50,10,00,L,Flow Element,833-30-5010-00-L,EA,NO,Instrumentation Direct Labor,Valves,,,,,,,,,,83330501000L,Field installation labor for primary flow elements including inline installation and impulse connection.,,
833,30,50,20,00,L,Temperature Element,833-30-5020-00-L,EA,NO,Instrumentation Direct Labor,Instrument Stands & Enclosures,,,,,,,,,,83330502000L,"Field installation labor for temperature elements including thermowell insertion, head assembly, and wiring.",,
833,30,50,30,00,L,Thermowell,833-30-5030-00-L,EA,NO,Instrumentation Direct Labor,Instrument Stands & Enclosures,,,,,,,,,,83330503000L,"Field installation labor for thermowells including threaded, flanged, or socket-weld installation into process piping or vessels.",,
833,30,60,00,00,L,Sight,833-30-6000-00-L,LS,NO,Instrumentation Direct Labor,Instrument Stands & Enclosures,,,,,,,,,,83330600000L,Summary of sight glass and sight flow indicator field installation labor.,,
833,30,60,10,00,L,Flow Sight,833-30-6010-00-L,EA,NO,Instrumentation Direct Labor,Tubing & Tray,,,,,,,,,,83330601000L,Field installation labor for flow sight glasses including inline flange or threaded installation and torquing.,,
833,30,70,00,00,L,Control Valve,833-30-7000-00-L,EA,NO,Instrumentation Direct Labor,Control & Communication Systems Labor,,,,,,,,,,83330700000L,"Field installation labor for control valves including inline installation, actuator/positioner mounting, air supply connections, wiring, and calibration.",,
833,30,80,00,00,L,Gauges,833-30-8000-00-L,LS,NO,Instrumentation Direct Labor,Control & Communication Systems Labor,,,,,,,,,,83330800000L,Summary of local gauge field installation labor.,,
833,30,80,10,00,L,Bubbler,833-30-8010-00-L,EA,NO,Instrumentation Direct Labor,Control & Communication Systems Labor,,,,,,,,,,83330801000L,"Field installation labor for bubbler level systems including purge tubing installation, regulator setting, and calibration.",,
833,30,80,20,00,L,Pressure Gauge,833-30-8020-00-L,EA,NO,Instrumentation Direct Labor,Control & Communication Systems Labor,,,,,,,,,,83330802000L,"Field installation labor for pressure gauges including threaded or flanged connection, snubber/siphon installation, and range verification.",,
833,30,80,30,00,L,Temperature Indicator,833-30-8030-00-L,EA,NO,Instrumentation Direct Labor,Control & Communication Systems Labor,,,,,,,,,,83330803000L,"Field installation labor for local temperature indicators including thermowell insertion, stem installation, and range verification.",,
833,40,00,00,00,L,Tubing & Supports,833-40-0000-00-L,LS,NO,Instrumentation Direct Labor,Tubing & Supports,,,,,,,,,,83340000000L,"Summary of instrument tubing, support hardware, and cable tray field installation labor.",,
833,40,10,00,00,L,Instrument Stands,833-40-1000-00-L,EA,NO,Instrumentation Direct Labor,Tubing & Supports,,,,,,,,,,83340100000L,"Field installation labor for instrument stands including cutting, welding or bolting to structure, leveling, and painting.",,
833,40,20,00,00,L,Tubing,833-40-2000-00-L,LF,NO,Instrumentation Direct Labor,Tubing & Supports,,,,,,,,,,83340200000L,"Field installation labor for instrument tubing including routing, bending, fitting connections, leak testing, and support installation.",,
833,40,30,00,00,L,Supports,833-40-3000-00-L,EA,NO,Instrumentation Direct Labor,Tubing & Supports,,,,,,,,,,83340300000L,"Field installation labor for I&C support hardware including cutting, welding, bolting, and alignment.",,
833,40,40,00,00,L,Trays,833-40-4000-00-L,LF,NO,Instrumentation Direct Labor,Tubing & Supports,,,,,,,,,,83340400000L,"Field installation labor for instrument cable tray including hanging, splicing, and cover installation.",,
900,00,00,00,00,0,Coatings & Insulation,900-00-0000-00-0,LS,,Coatings & Insulation,Summary,,,,,,,,,,900000000000,"Coatings & Insulation — Top-level summary for all coatings, insulation, fireproofing, and refractory materials, labor, and equipment costs",,
901,00,00,00,00,M,Materials,901-00-0000-00-M,LS,,Materials,Summary,03000000000I,,,,,,,,,90100000000M,"Materials — Summary of all material costs for coatings, insulation, and refractory work",,
901,10,00,00,00,M,Mat: Paint,901-10-0000-00-M,GL,,Materials,Mat: Paint,03000000000I,,,,,,,,,90110000000M,"Material cost for paint, primers, sealants, and protective coating products",,
901,20,00,00,00,M,Mat: Insulation,901-20-0000-00-M,SF,,Materials,Mat: Insulation,03000000000I,,,,,,,,,90120000000M,"Material cost for thermal and acoustic insulation materials including jacketing, cladding, and accessories",,
901,30,00,00,00,M,Mat: Refractory,901-30-0000-00-M,TN,,Materials,Mat: Refractory,03000000000I,,,,,,,,,90130000000M,"Material cost for refractory materials including castable, brick, morite, and anchoring systems",,
902,00,00,00,00,0,Coatings & Insulation Support,902-00-0000-00-0,LS,,Coatings & Insulation Support,Summary,05200000000L,,,,,,,,,902000000000,Coatings & Insulation Support — Summary of all indirect/support labor and associated costs for coatings and insulation activities,,
902,20,00,00,00,L,Coatings General Foreman,902-20-0000-00-L,HR,,Coatings & Insulation Support,Supervision,05220000000L,,,,,,,,,90220000000L,Labor cost for General Foreman providing daily crew supervision and work direction for coatings and insulation crews — category-level summary,,
902,20,10,00,00,L,Coatings Laborer,902-20-1000-00-L,HR,,Coatings & Insulation Support,Supervision,05220100000L,,,,,,,,,90220100000L,"Labor cost for laborers performing surface preparation, cleanup, and general support for coatings and insulation work",,
902,20,15,00,00,L,Coatings Carpenter,902-20-1500-00-L,HR,,Coatings & Insulation Support,Supervision,05220150000L,,,,,,,,,90220150000L,"Labor cost for carpenters providing forming, scaffolding, and support structure work for coatings and insulation activities",,
902,20,20,00,00,L,Coatings Ironworker,902-20-2000-00-L,HR,,Coatings & Insulation Support,Supervision,05220200000L,,,,,,,,,90220200000L,Labor cost for ironworkers performing structural support and rigging for insulation and fireproofing activities,,
902,20,50,00,00,L,Coatings Insulator,902-20-5000-00-L,HR,,Coatings & Insulation Support,Supervision,05220500000L,,,,,,,,,90220500000L,"Labor cost for insulators performing thermal and acoustic insulation installation, jacketing, and cladding work",,
902,20,55,00,00,L,Coatings Paint,902-20-5500-00-L,HR,,Coatings & Insulation Support,Supervision,05220550000L,,,,,,,,,90220550000L,"Labor cost for painters performing surface preparation, priming, painting, and protective coating application",,
902,50,00,00,00,L,Coatings Quality,902-50-0000-00-L,HR,,Coatings & Insulation Support,Quality,05250000000L,,,,,,,,,90250000000L,"Labor cost for quality control/assurance personnel performing coatings and insulation inspections, testing, and documentation",,
902,50,60,00,00,L,Coatings PWHT,902-50-6000-00-L,HR,,Coatings & Insulation Support,Quality,05250600000L,,,,,,,,,90250600000L,"Labor cost for post-weld heat treatment (PWHT) operations including setup, heating, temperature monitoring, controlled cooling, and documentation to meet code and specification requirements.",,
902,50,70,00,00,L,Coatings NDE,902-50-7000-00-L,HR,,Coatings & Insulation Support,Quality,05250700000L,,,,,,,,,90250700000L,"Labor cost for non-destructive examination (NDE) services including radiographic testing (RT), ultrasonic testing (UT), magnetic particle (MT), and liquid penetrant (PT) inspection activities.",,
902,55,00,00,00,L,Coatings Material Control,902-55-0000-00-L,HR,,Coatings & Insulation Support,Material Control,05255000000L,,,,,,,,,90255000000L,"Labor cost for material control personnel managing coatings and insulation material receiving, storage, and issuance",,
902,55,30,00,00,L,Coatings Unload & Handle,902-55-3000-00-L,HR,,Coatings & Insulation Support,Material Control,05255300000L,,,,,,,,,90255300000L,"Labor cost for unloading, handling, and distributing coatings and insulation materials and equipment at the jobsite",,
902,60,00,00,00,L,Coatings Operators,902-60-0000-00-L,HR,,Coatings & Insulation Support,Operators,05260000000L,,,,,,,,,90260000000L,"Labor cost for equipment operators supporting coatings and insulation installation activities (cranes, forklifts, aerial lifts)",,
902,65,00,00,00,L,Coatings Site Support,902-65-0000-00-L,HR,,Coatings & Insulation Support,Site Support,05265000000L,,,,,,,,,90265000000L,"Labor cost for site support services including housekeeping, safety watch, and general site labor for coatings and insulation",,
902,65,59,00,00,L,Coatings Scaffold,902-65-5900-00-L,HR,,Coatings & Insulation Support,Site Support,05265590000L,,,,,,,,,90265590000L,"Labor cost for scaffold erection and dismantling personnel building, modifying, and removing temporary access and work platforms throughout the site",,
902,70,00,00,00,L,Coatings Work Gap Allowance,902-70-0000-00-L,HR,,Coatings & Insulation Support,WGA,05270000000L,,,,,,,,,90270000000L,"Labor cost allowance for non-productive work gaps including weather delays, schedule disruptions, and standby time",,
902,70,99,00,00,L,Coatings Market Recovery,902-70-9900-00-L,HR,,Coatings & Insulation Support,WGA,05270990000L,,,,,,,,,90270990000L,Labor cost adjustment for market recovery factors reflecting local labor market conditions and premium rates,,
902,75,00,00,00,0,Coatings Employee Expenses,902-75-0000-00-0,LS,,Coatings & Insulation Support,Employee Expenses,052750000000,,,,,,,,,902750000000,"Employee Expenses — Per diem, travel, lodging, and other reimbursable expenses for coatings and insulation craft and support personnel",,
